filename,module,acc,accm,amloc,an,anpm,asom,auv,bd,bf,cbo,da,dbz,df,dit,dnp,dupv,fgbo,lcom4,loc,mlk,mmloc,noa,noc,nom,npa,npm,obaa,osf,pitfc,rfc,rogu,rsva,saigv,sc,ua,uaf,uav
br/gov/caixa/siget/converter/AmbienteConverter.java,br::gov::caixa::siget::converter::AmbienteConverter,0,2.5,10,0,3,0,0,0,0,1,0,0,0,1,0,0,0,2,20,0,13,1,0,2,0,2,0,0,0,4,0,0,0,2,0,0,0
br/gov/caixa/siget/converter/BemConverter.java,br::gov::caixa::siget::converter::BemConverter,0,2.5,13,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,26,0,17,1,0,2,0,2,0,0,0,4,0,0,0,1,0,0,0
br/gov/caixa/siget/converter/CanalConverter.java,br::gov::caixa::siget::converter::CanalConverter,0,2.5,10,0,3,0,0,0,0,2,0,0,0,1,0,0,0,2,20,0,13,1,0,2,0,2,0,0,0,4,0,0,0,4,0,0,0
br/gov/caixa/siget/converter/FornecedorConverter.java,br::gov::caixa::siget::converter::FornecedorConverter,0,2.5,10,0,3,0,0,0,0,3,0,0,0,1,0,0,0,2,20,0,13,1,0,2,0,2,0,0,0,4,0,0,0,6,0,0,0
br/gov/caixa/siget/converter/GrupoFornecedorConverter.java,br::gov::caixa::siget::converter::GrupoFornecedorConverter,0,2.5,11.5,0,3,0,0,0,0,4,0,0,0,1,0,0,0,2,23,0,15,1,0,2,0,2,0,0,0,4,0,0,0,8,0,0,0
br/gov/caixa/siget/converter/ItemOrcamentarioConverter.java,br::gov::caixa::siget::converter::ItemOrcamentarioConverter,0,2,13,0,3,0,0,0,0,4,0,0,0,1,0,0,0,1,26,0,14,1,0,2,0,2,0,0,0,4,0,0,0,4,0,0,0
br/gov/caixa/siget/converter/ItemOrcamentarioNumeroConverter.java,br::gov::caixa::siget::converter::ItemOrcamentarioNumeroConverter,0,2.5,12.5,0,3,0,0,0,0,5,0,0,0,1,0,0,0,2,25,0,15,1,0,2,0,2,0,0,0,4,0,0,0,10,0,0,0
br/gov/caixa/siget/converter/ObjetivoEstrategicoConverter.java,br::gov::caixa::siget::converter::ObjetivoEstrategicoConverter,0,2.5,10,0,3,0,0,0,0,6,0,0,0,1,0,0,0,2,20,0,13,1,0,2,0,2,0,0,0,4,0,0,0,12,0,0,0
br/gov/caixa/siget/converter/PadestConverter.java,br::gov::caixa::siget::converter::PadestConverter,0,2,11.5,0,3,0,0,0,0,6,0,0,0,1,0,0,0,1,23,0,12,1,0,2,0,2,0,0,0,4,0,0,0,6,0,0,0
br/gov/caixa/siget/converter/PlataformaConverter.java,br::gov::caixa::siget::converter::PlataformaConverter,0,2.5,10,0,3,0,0,0,0,7,0,0,0,1,0,0,0,2,20,0,13,1,0,2,0,2,0,0,0,4,0,0,0,14,0,0,0
br/gov/caixa/siget/converter/ProjetoConverter.java,br::gov::caixa::siget::converter::ProjetoConverter,0,2.5,10,0,3,0,0,0,0,8,0,0,0,1,0,0,0,2,20,0,13,1,0,2,0,2,0,0,0,4,0,0,0,16,0,0,0
br/gov/caixa/siget/converter/ServicoConverter.java,br::gov::caixa::siget::converter::ServicoConverter,0,2.5,13.5,0,3,0,0,0,0,8,0,0,0,1,0,0,0,1,27,0,17,1,0,2,0,2,0,0,0,4,0,0,0,8,0,0,0
br/gov/caixa/siget/converter/TipoDemandaConverter.java,br::gov::caixa::siget::converter::TipoDemandaConverter,0,2.5,10,0,3,0,0,0,0,10,0,0,0,1,0,0,0,2,20,0,13,1,0,2,0,2,0,0,0,6,0,0,0,20,0,0,0
br/gov/caixa/siget/converter/TipoEmpregadoConverter.java,br::gov::caixa::siget::converter::TipoEmpregadoConverter,0,2.5,9.5,0,3,0,0,0,0,10,0,0,0,1,0,0,0,2,19,0,12,0,0,2,0,2,0,0,0,2,0,0,0,20,0,0,0
br/gov/caixa/siget/converter/UnidadeMedidaConverter.java,br::gov::caixa::siget::converter::UnidadeMedidaConverter,0,2,11,0,3,0,0,0,0,10,0,0,0,1,0,0,0,1,22,0,12,1,0,2,0,2,0,0,0,4,0,0,0,10,0,0,0
br/gov/caixa/siget/converter/ViewUnidadeConverter.java,br::gov::caixa::siget::converter::ViewUnidadeConverter,0,2.5,11,0,3,0,0,0,0,13,0,0,0,1,0,0,0,2,22,0,15,1,0,2,1,2,0,0,0,11,0,0,0,26,0,0,0
br/gov/caixa/siget/dominio/CategoriaENUM.java,CategoriaENUM,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/dominio/FaseENUM.java,FaseENUM,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/dominio/NivelAcessoENUM.java,NivelAcessoENUM,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/dominio/SituacaoENUM.java,SituacaoENUM,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/dominio/SituacaoOrcamentoENUM.java,SituacaoOrcamentoENUM,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/dominio/TipoContratacaoENUM.java,TipoContratacaoENUM,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/dominio/TipoEmpregadoENUM.java,TipoEmpregadoENUM,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/entity/Ambiente.java,br::gov::caixa::siget::entity::Ambiente,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/entity/Bem.java,br::gov::caixa::siget::entity::Bem,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/entity/BemServico.java,br::gov::caixa::siget::entity::BemServico,4,1.78125,5.34375,0,0.5,0,0,0,0,13,0,0,0,1,0,0,0,32,171,0,26,14,0,32,0,32,0,0,0,33,0,0,0,416,0,0,0
br/gov/caixa/siget/entity/Canal.java,br::gov::caixa::siget::entity::Canal,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/entity/Compromisso.java,br::gov::caixa::siget::entity::Compromisso,7,1,3,0,0.454545454545455,0,0,0,0,13,0,0,0,1,0,0,0,11,33,0,4,6,0,11,0,11,0,0,0,11,0,0,0,143,0,0,0
br/gov/caixa/siget/entity/ConsultaHistorico.java,br::gov::caixa::siget::entity::ConsultaHistorico,1,1,3,0,0.5,0,0,0,0,13,0,0,0,1,0,0,0,9,54,0,3,10,0,18,0,18,0,0,0,36,0,0,0,117,0,0,0
br/gov/caixa/siget/entity/ContatoFornecedor.java,br::gov::caixa::siget::entity::ContatoFornecedor,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/entity/Demanda.java,br::gov::caixa::siget::entity::Demanda,70,1.19417475728155,4.55339805825243,0,0.495145631067961,0,0,0,0,13,0,0,0,1,0,0,0,98,469,0,64,49,0,103,0,102,0,0,0,109,0,0,0,1274,0,0,0
br/gov/caixa/siget/entity/Fornecedor.java,br::gov::caixa::siget::entity::Fornecedor,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/entity/GrupoFornecedor.java,br::gov::caixa::siget::entity::GrupoFornecedor,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/entity/HistoricoCompromisso.java,br::gov::caixa::siget::entity::HistoricoCompromisso,3,1,2.92307692307692,0,0.461538461538462,0,0,0,0,13,0,0,0,1,0,0,0,13,38,0,3,7,0,13,0,13,0,0,0,13,0,0,0,169,0,0,0
br/gov/caixa/siget/entity/HistoricoDemanda.java,br::gov::caixa::siget::entity::HistoricoDemanda,4,1.01351351351351,3.06756756756757,0,0.486486486486487,0,0,0,0,13,0,0,0,1,0,0,0,74,227,0,9,37,0,74,0,74,0,0,0,74,0,0,0,962,0,0,0
br/gov/caixa/siget/entity/HistoricoOrcamento.java,br::gov::caixa::siget::entity::HistoricoOrcamento,1,1,2.9375,0,0.4375,0,0,0,0,13,0,0,0,1,0,0,0,16,47,0,3,8,0,16,0,16,0,0,0,16,0,0,0,208,0,0,0
br/gov/caixa/siget/entity/HistoricoUnidadeGstrBem.java,br::gov::caixa::siget::entity::HistoricoUnidadeGstrBem,1,1.09090909090909,3.27272727272727,0,0.454545454545455,0,0,0,0,13,0,0,0,1,0,0,0,11,36,0,6,6,0,11,0,11,0,0,0,11,0,0,0,143,0,0,0
br/gov/caixa/siget/entity/HistoricoUnidadeGstrFaturamento.java,br::gov::caixa::siget::entity::HistoricoUnidadeGstrFaturamento,1,1.09090909090909,3.18181818181818,0,0.454545454545455,0,0,0,0,13,0,0,0,1,0,0,0,11,35,0,6,6,0,11,0,11,0,0,0,11,0,0,0,143,0,0,0
br/gov/caixa/siget/entity/HistoricoUnidadeGstrSolucao.java,br::gov::caixa::siget::entity::HistoricoUnidadeGstrSolucao,1,1.09090909090909,3.27272727272727,0,0.454545454545455,0,0,0,0,13,0,0,0,1,0,0,0,11,36,0,6,6,0,11,0,11,0,0,0,11,0,0,0,143,0,0,0
br/gov/caixa/siget/entity/ItemDemanda.java,br::gov::caixa::siget::entity::ItemDemanda,20,1.61538461538462,5.46153846153846,0,0.461538461538462,0,0,0,0,13,0,0,0,1,0,0,0,26,142,0,26,11,0,26,0,26,0,0,0,27,0,0,0,338,0,0,0
br/gov/caixa/siget/entity/ItemOrcamentario.java,br::gov::caixa::siget::entity::ItemOrcamentario,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/entity/ObjetivoEstrategico.java,br::gov::caixa::siget::entity::ObjetivoEstrategico,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/entity/Orcamento.java,br::gov::caixa::siget::entity::Orcamento,15,2.65384615384615,7.92307692307692,0,0.423076923076923,0,0,0,0,13,0,0,0,1,0,0,0,26,206,0,34,11,0,26,0,26,0,0,0,27,0,0,0,338,0,0,0
br/gov/caixa/siget/entity/OrcamentoItemDemanda.java,br::gov::caixa::siget::entity::OrcamentoItemDemanda,0,1.54545454545455,4.72727272727273,0,0.454545454545455,0,0,0,0,13,0,0,0,1,0,0,0,11,52,0,16,5,0,11,0,11,0,0,0,12,0,0,0,143,0,0,0
br/gov/caixa/siget/entity/Padest.java,br::gov::caixa::siget::entity::Padest,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/entity/Parcela.java,br::gov::caixa::siget::entity::Parcela,3,1.46153846153846,4.46153846153846,0,0.461538461538462,0,0,0,0,13,0,0,0,1,0,0,0,13,58,0,18,6,0,13,0,13,0,0,0,14,0,0,0,169,0,0,0
br/gov/caixa/siget/entity/Planejamento.java,br::gov::caixa::siget::entity::Planejamento,6,1.59090909090909,5.04545454545455,0,0.363636363636364,0,0,0,0,13,0,0,0,1,0,0,0,22,111,0,15,8,0,22,0,22,0,0,0,23,0,0,0,286,0,0,0
br/gov/caixa/siget/entity/Plataforma.java,br::gov::caixa::siget::entity::Plataforma,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/entity/Projeto.java,br::gov::caixa::siget::entity::Projeto,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/entity/RelatorioDemanda.java,br::gov::caixa::siget::entity::RelatorioDemanda,4,1.00961538461538,3.03846153846154,0,0.5,0,0,0,0,13,0,0,0,1,0,0,0,52,316,0,7,53,0,104,0,104,0,0,0,208,0,0,0,676,0,0,0
br/gov/caixa/siget/entity/Remanejamento.java,br::gov::caixa::siget::entity::Remanejamento,0,1.5,4.75,0,0.5,0,0,0,0,13,0,0,0,1,0,0,0,12,57,0,18,6,0,12,0,12,0,0,0,13,0,0,0,156,0,0,0
br/gov/caixa/siget/entity/Servico.java,br::gov::caixa::siget::entity::Servico,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/entity/SituacaoFase.java,br::gov::caixa::siget::entity::SituacaoFase,8,1,3,0,0.6,0,0,0,0,13,0,0,0,1,0,0,0,10,30,0,4,5,0,10,0,10,0,0,0,10,0,0,0,130,0,0,0
br/gov/caixa/siget/entity/TipoDemanda.java,br::gov::caixa::siget::entity::TipoDemanda,4,1.66666666666667,4.55555555555556,0,0.444444444444444,0,0,0,0,13,0,0,0,1,0,0,0,9,41,0,15,4,0,9,0,9,0,0,0,10,0,0,0,117,0,0,0
br/gov/caixa/siget/entity/UnidadeGstrBem.java,br::gov::caixa::siget::entity::UnidadeGstrBem,1,1,2.94117647058824,0,0.470588235294118,0,0,0,0,13,0,0,0,1,0,0,0,17,50,0,3,9,0,17,0,17,0,0,0,17,0,0,0,221,0,0,0
br/gov/caixa/siget/entity/UnidadeGstrFatrmento.java,br::gov::caixa::siget::entity::UnidadeGstrFatrmento,1,1,2.94117647058824,0,0.470588235294118,0,0,0,0,13,0,0,0,1,0,0,0,17,50,0,3,9,0,17,0,17,0,0,0,17,0,0,0,221,0,0,0
br/gov/caixa/siget/entity/UnidadeGstrSolucao.java,br::gov::caixa::siget::entity::UnidadeGstrSolucao,1,1.10526315789474,3.68421052631579,0,0.473684210526316,0,0,0,0,13,0,0,0,1,0,0,0,19,70,0,14,9,0,19,0,19,0,0,0,19,0,0,0,247,0,0,0
br/gov/caixa/siget/entity/UnidadeMedida.java,br::gov::caixa::siget::entity::UnidadeMedida,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br/gov/caixa/siget/entity/ViewComunicacaoUnidade.java,br::gov::caixa::siget::entity::ViewComunicacaoUnidade,8,1,3.5,0,0.666666666666667,0,0,0,0,13,0,0,0,1,0,0,0,6,21,0,6,3,0,6,0,6,0,0,0,6,0,0,0,78,0,0,0
br/gov/caixa/siget/entity/ViewComunicacaoUnidadeId.java,br::gov::caixa::siget::entity::ViewComunicacaoUnidadeId,8,2,5.77777777777778,0,0.555555555555556,0,0,0,0,13,0,0,0,1,0,0,0,2,52,0,20,3,0,9,0,9,0,0,0,21,0,0,0,26,0,0,0
br/gov/caixa/siget/entity/ViewEmpregado.java,br::gov::caixa::siget::entity::ViewEmpregado,4,1.26086956521739,3.95652173913043,0,0.478260869565217,0,0,0,0,13,0,0,0,1,0,0,0,23,91,0,22,11,0,23,0,23,0,0,0,24,0,0,0,299,0,0,0
br/gov/caixa/siget/entity/ViewUnidade.java,br::gov::caixa::siget::entity::ViewUnidade,18,1.23333333333333,4.1,0,0.866666666666667,0,0,0,0,13,0,0,0,1,0,0,0,30,123,0,18,13,0,30,0,30,0,0,0,31,0,0,0,390,0,0,0
br/gov/caixa/siget/entity/ViewUnidadeId.java,br::gov::caixa::siget::entity::ViewUnidadeId,15,2,5.66666666666667,0,0.555555555555556,0,0,0,0,13,0,0,0,1,0,0,0,2,51,0,20,3,0,9,0,9,0,0,0,21,0,0,0,26,0,0,0
br/gov/caixa/siget/entity/ViewVinculoUnidade.java,br::gov::caixa::siget::entity::ViewVinculoUnidade,2,1,2.83333333333333,0,0.5,0,0,0,0,13,0,0,0,1,0,0,0,6,17,0,3,3,0,6,0,6,0,0,0,6,0,0,0,78,0,0,0
br/gov/caixa/siget/entity/ViewVinculoUnidadeId.java,br::gov::caixa::siget::entity::ViewVinculoUnidadeId,2,2.25,6.5,0,0.75,0,0,0,0,13,0,0,0,1,0,0,0,2,78,0,35,5,0,12,0,12,0,0,0,32,0,0,0,26,0,0,0
br/gov/caixa/siget/exception/BusinessException.java,br::gov::caixa::siget::exception::BusinessException,0,1,3,0,1,0,0,0,0,13,0,0,0,0,0,0,0,2,6,0,3,1,0,2,0,2,0,0,0,2,0,0,0,26,0,0,0
br/gov/caixa/siget/list/PagedList.java,br::gov::caixa::siget::list::PagedList< E >,0,1.33333333333333,5,0,1.33333333333333,0,0,0,0,13,0,0,0,1,0,0,0,3,15,0,6,3,0,3,0,3,0,0,0,3,0,0,0,39,0,0,0
br/gov/caixa/siget/service/AutorizaOrcamento.java,br::gov::caixa::siget::service::AutorizaOrcamento,5,1,1,0,1.4,0,0,0,0,13,0,0,0,0,0,0,0,5,5,0,1,0,1,5,0,5,0,0,0,5,0,0,0,65,0,0,0
br/gov/caixa/siget/service/AutorizaOrcamentoBean.java,br::gov::caixa::siget::service::AutorizaOrcamentoBean,0,1.66666666666667,10.5,0,1.5,0,0,0,0,15,0,0,0,1,0,0,0,2,63,0,23,4,0,6,0,5,0,0,0,18,0,0,0,30,0,0,0
br/gov/caixa/siget/service/ConsultaDominio.java,br::gov::caixa::siget::service::ConsultaDominio,5,1,1,0,2,0,0,0,0,15,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,15,0,0,0
br/gov/caixa/siget/service/ConsultaDominioBean.java,br::gov::caixa::siget::service::ConsultaDominioBean,0,4,38,0,2,0,0,0,0,15,0,0,0,1,0,0,0,1,38,0,38,1,0,1,0,1,0,0,0,2,0,0,0,15,0,0,0
br/gov/caixa/siget/service/EmiteRelatorioBean.java,br::gov::caixa::siget::service::EmiteRelatorioBean,0,2,31,0,3,0,0,0,0,15,0,0,0,1,0,0,0,1,31,0,31,1,0,1,0,1,0,0,0,2,0,0,0,15,0,0,0
br/gov/caixa/siget/service/EmitirRelatorio.java,br::gov::caixa::siget::service::EmitirRelatorio,3,1,1,0,3,0,0,0,0,15,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,15,0,0,0
br/gov/caixa/siget/service/EnviaEmail.java,br::gov::caixa::siget::service::EnviaEmail,9,1,1,0,1,0,0,0,0,15,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,15,0,0,0
br/gov/caixa/siget/service/EnviaEmailBean.java,br::gov::caixa::siget::service::EnviaEmailBean,0,1,21,0,1,0,0,0,0,15,0,0,0,1,0,0,0,1,21,0,21,1,0,1,0,1,0,0,0,1,0,0,0,15,0,0,0
br/gov/caixa/siget/service/HistoricoCompromissoBean.java,br::gov::caixa::siget::service::HistoricoCompromissoBean,0,1,4,0,1,0,0,0,0,15,0,0,0,1,0,0,0,1,4,0,4,2,0,1,0,1,0,0,0,2,0,0,0,15,0,0,0
br/gov/caixa/siget/service/HistoricoCompromissoService.java,br::gov::caixa::siget::service::HistoricoCompromissoService,4,1,1,0,1,0,0,0,0,15,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,15,0,0,0
br/gov/caixa/siget/service/HistoricoDemandaBean.java,br::gov::caixa::siget::service::HistoricoDemandaBean,0,2.5,30.5,0,1.25,0,0,0,0,20,0,0,0,1,0,0,0,3,244,0,74,3,0,8,0,7,0,0,0,80,0,0,0,60,0,0,0
br/gov/caixa/siget/service/HistoricoDemandaService.java,br::gov::caixa::siget::service::HistoricoDemandaService,5,1,1,0,1.33333333333333,0,0,0,0,20,0,0,0,0,0,0,0,6,6,0,1,0,1,6,0,6,0,0,0,6,0,0,0,120,0,0,0
br/gov/caixa/siget/service/HistoricoOrcamentoBean.java,br::gov::caixa::siget::service::HistoricoOrcamentoBean,0,1,4.8,0,0.8,0,0,0,0,20,0,0,0,1,0,0,0,1,24,0,8,2,0,5,0,5,0,0,0,10,0,0,0,20,0,0,0
br/gov/caixa/siget/service/HistoricoOrcamentoService.java,br::gov::caixa::siget::service::HistoricoOrcamentoService,2,1,1,0,0.8,0,0,0,0,20,0,0,0,0,0,0,0,5,5,0,1,0,1,5,0,5,0,0,0,5,0,0,0,100,0,0,0
br/gov/caixa/siget/service/ManterAmbiente.java,br::gov::caixa::siget::service::ManterAmbiente,8,1,1,0,1,0,0,0,0,20,0,0,0,0,0,0,0,5,5,0,1,0,1,5,0,5,0,0,0,5,0,0,0,100,0,0,0
br/gov/caixa/siget/service/ManterAmbienteBean.java,br::gov::caixa::siget::service::ManterAmbienteBean,0,1.85714285714286,10.1428571428571,0,1,0,0,0,0,21,0,0,0,1,0,0,0,1,71,0,16,4,0,7,0,5,0,0,0,20,0,0,0,21,0,0,0
br/gov/caixa/siget/service/ManterBem.java,br::gov::caixa::siget::service::ManterBem,8,1,1,0,1,0,0,0,0,21,0,0,0,0,0,0,0,5,5,0,1,0,1,5,0,5,0,0,0,5,0,0,0,105,0,0,0
br/gov/caixa/siget/service/ManterBemBean.java,br::gov::caixa::siget::service::ManterBemBean,0,1.85714285714286,9.14285714285714,0,1,0,0,0,0,22,0,0,0,1,0,0,0,1,64,0,14,3,0,7,0,5,0,0,0,20,0,0,0,22,0,0,0
br/gov/caixa/siget/service/ManterBemServico.java,br::gov::caixa::siget::service::ManterBemServico,2,1,1,0,1,0,0,0,0,22,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,22,0,0,0
br/gov/caixa/siget/service/ManterBemServicoBean.java,br::gov::caixa::siget::service::ManterBemServicoBean,0,1,3,0,1,0,0,0,0,22,0,0,0,1,0,0,0,1,3,0,3,2,0,1,0,1,0,0,0,2,0,0,0,22,0,0,0
br/gov/caixa/siget/service/ManterCanal.java,br::gov::caixa::siget::service::ManterCanal,8,1,1,0,1,0,0,0,0,22,0,0,0,0,0,0,0,5,5,0,1,0,1,5,0,5,0,0,0,5,0,0,0,110,0,0,0
br/gov/caixa/siget/service/ManterCanalBean.java,br::gov::caixa::siget::service::ManterCanalBean,0,1.85714285714286,9.85714285714286,0,1,0,0,0,0,22,0,0,0,1,0,0,0,1,69,0,16,4,0,7,0,5,0,0,0,20,0,0,0,22,0,0,0
